FIPS_Code,County,State,Year,variable,value
48439,Tarrant County, Texas,2011,totPoverty16to64WorkedPT,289570
48453,Travis County, Texas,2011,totPoverty16to64WorkedPT,213352
49035,Salt Lake County, Utah,2011,totPoverty16to64WorkedPT,205020
49049,Utah County, Utah,2011,totPoverty16to64WorkedPT,127913
51059,Fairfax County, Virginia,2011,totPoverty16to64WorkedPT,182966
53033,King County, Washington,2011,totPoverty16to64WorkedPT,405360
53053,Pierce County, Washington,2011,totPoverty16to64WorkedPT,153212
53061,Snohomish County, Washington,2011,totPoverty16to64WorkedPT,143151
55079,Milwaukee County, Wisconsin,2011,totPoverty16to64WorkedPT,186852
1073,Jefferson County, Alabama,2012,totPoverty16to64WorkedPT,96336
4013,Maricopa County, Arizona,2012,totPoverty16to64WorkedPT,616931
4019,Pima County, Arizona,2012,totPoverty16to64WorkedPT,170521
6001,Alameda County, California,2012,totPoverty16to64WorkedPT,290337
6013,Contra Costa County, California,2012,totPoverty16to64WorkedPT,198152
6019,Fresno County, California,2012,totPoverty16to64WorkedPT,173358
6029,Kern County, California,2012,totPoverty16to64WorkedPT,145805
6037,Los Angeles County, California,2012,totPoverty16to64WorkedPT,1774302
6059,Orange County, California,2012,totPoverty16to64WorkedPT,567936
6065,Riverside County, California,2012,totPoverty16to64WorkedPT,382165
6067,Sacramento County, California,2012,totPoverty16to64WorkedPT,262905
6071,San Bernardino County, California,2012,totPoverty16to64WorkedPT,336481
6073,San Diego County, California,2012,totPoverty16to64WorkedPT,569502
6075,San Francisco County, California,2012,totPoverty16to64WorkedPT,167756
6077,San Joaquin County, California,2012,totPoverty16to64WorkedPT,130919
6081,San Mateo County, California,2012,totPoverty16to64WorkedPT,136886
6085,Santa Clara County, California,2012,totPoverty16to64WorkedPT,308077
6099,Stanislaus County, California,2012,totPoverty16to64WorkedPT,100173
6111,Ventura County, California,2012,totPoverty16to64WorkedPT,161324
8005,Arapahoe County, Colorado,2012,totPoverty16to64WorkedPT,109510
8031,Denver County, Colorado,2012,totPoverty16to64WorkedPT,119937
8041,El Paso County, Colorado,2012,totPoverty16to64WorkedPT,114623
8059,Jefferson County, Colorado,2012,totPoverty16to64WorkedPT,100860
9001,Fairfield County, Connecticut,2012,totPoverty16to64WorkedPT,173575
9003,Hartford County, Connecticut,2012,totPoverty16to64WorkedPT,159800
9009,New Haven County, Connecticut,2012,totPoverty16to64WorkedPT,156634
10003,New Castle County, Delaware,2012,totPoverty16to64WorkedPT,92579
11001,District of Columbia, District of Columbia,2012,totPoverty16to64WorkedPT,100872
12009,Brevard County, Florida,2012,totPoverty16to64WorkedPT,90827
12011,Broward County, Florida,2012,totPoverty16to64WorkedPT,328521
12031,Duval County, Florida,2012,totPoverty16to64WorkedPT,138988
12057,Hillsborough County, Florida,2012,totPoverty16to64WorkedPT,205833
12071,Lee County, Florida,2012,totPoverty16to64WorkedPT,101715
12086,Miami-Dade County, Florida,2012,totPoverty16to64WorkedPT,380917
12095,Orange County, Florida,2012,totPoverty16to64WorkedPT,228011
12099,Palm Beach County, Florida,2012,totPoverty16to64WorkedPT,224625
12103,Pinellas County, Florida,2012,totPoverty16to64WorkedPT,139691
12105,Polk County, Florida,2012,totPoverty16to64WorkedPT,87101
12127,Volusia County, Florida,2012,totPoverty16to64WorkedPT,66889
13067,Cobb County, Georgia,2012,totPoverty16to64WorkedPT,125727
13089,DeKalb County, Georgia,2012,totPoverty16to64WorkedPT,114910
13121,Fulton County, Georgia,2012,totPoverty16to64WorkedPT,155495
13135,Gwinnett County, Georgia,2012,totPoverty16to64WorkedPT,125948
15003,Honolulu County, Hawaii,2012,totPoverty16to64WorkedPT,157532
17031,Cook County, Illinois,2012,totPoverty16to64WorkedPT,888737
17043,DuPage County, Illinois,2012,totPoverty16to64WorkedPT,168623
17089,Kane County, Illinois,2012,totPoverty16to64WorkedPT,94754
17097,Lake County, Illinois,2012,totPoverty16to64WorkedPT,125708
17197,Will County, Illinois,2012,totPoverty16to64WorkedPT,118168
18097,Marion County, Indiana,2012,totPoverty16to64WorkedPT,174608
20173,Sedgwick County, Kansas,2012,totPoverty16to64WorkedPT,85030
21111,Jefferson County, Kentucky,2012,totPoverty16to64WorkedPT,133133
24005,Baltimore County, Maryland,2012,totPoverty16to64WorkedPT,131301
24031,Montgomery County, Maryland,2012,totPoverty16to64WorkedPT,169406
24033,Prince George's County, Maryland,2012,totPoverty16to64WorkedPT,140168
24510,Baltimore city, Maryland,2012,totPoverty16to64WorkedPT,99900
25005,Bristol County, Massachusetts,2012,totPoverty16to64WorkedPT,100415
25009,Essex County, Massachusetts,2012,totPoverty16to64WorkedPT,134775
25017,Middlesex County, Massachusetts,2012,totPoverty16to64WorkedPT,289548
25025,Suffolk County, Massachusetts,2012,totPoverty16to64WorkedPT,152103
25027,Worcester County, Massachusetts,2012,totPoverty16to64WorkedPT,147208
26081,Kent County, Michigan,2012,totPoverty16to64WorkedPT,124857
26099,Macomb County, Michigan,2012,totPoverty16to64WorkedPT,157124
26125,Oakland County, Michigan,2012,totPoverty16to64WorkedPT,230568
26163,Wayne County, Michigan,2012,totPoverty16to64WorkedPT,309063
27053,Hennepin County, Minnesota,2012,totPoverty16to64WorkedPT,239756
27123,Ramsey County, Minnesota,2012,totPoverty16to64WorkedPT,108408
29095,Jackson County, Missouri,2012,totPoverty16to64WorkedPT,118120
29189,St. Louis County, Missouri,2012,totPoverty16to64WorkedPT,174058
31055,Douglas County, Nebraska,2012,totPoverty16to64WorkedPT,94195
32003,Clark County, Nevada,2012,totPoverty16to64WorkedPT,353057
34003,Bergen County, New Jersey,2012,totPoverty16to64WorkedPT,130565
34007,Camden County, New Jersey,2012,totPoverty16to64WorkedPT,92571
34013,Essex County, New Jersey,2012,totPoverty16to64WorkedPT,131418
34017,Hudson County, New Jersey,2012,totPoverty16to64WorkedPT,101437
34023,Middlesex County, New Jersey,2012,totPoverty16to64WorkedPT,131561
34029,Ocean County, New Jersey,2012,totPoverty16to64WorkedPT,102347
34031,Passaic County, New Jersey,2012,totPoverty16to64WorkedPT,72804
34039,Union County, New Jersey,2012,totPoverty16to64WorkedPT,92957
35001,Bernalillo County, New Mexico,2012,totPoverty16to64WorkedPT,106263
36005,Bronx County, New York,2012,totPoverty16to64WorkedPT,209119
36029,Erie County, New York,2012,totPoverty16to64WorkedPT,172323
36047,Kings County, New York,2012,totPoverty16to64WorkedPT,390027
36055,Monroe County, New York,2012,totPoverty16to64WorkedPT,135966
36059,Nassau County, New York,2012,totPoverty16to64WorkedPT,217228
36061,New York County, New York,2012,totPoverty16to64WorkedPT,269214
36081,Queens County, New York,2012,totPoverty16to64WorkedPT,356868
36103,Suffolk County, New York,2012,totPoverty16to64WorkedPT,249338
36119,Westchester County, New York,2012,totPoverty16to64WorkedPT,156395
37081,Guilford County, North Carolina,2012,totPoverty16to64WorkedPT,84422
37119,Mecklenburg County, North Carolina,2012,totPoverty16to64WorkedPT,178131
37183,Wake County, North Carolina,2012,totPoverty16to64WorkedPT,165282
39035,Cuyahoga County, Ohio,2012,totPoverty16to64WorkedPT,220008
39049,Franklin County, Ohio,2012,totPoverty16to64WorkedPT,213849
39061,Hamilton County, Ohio,2012,totPoverty16to64WorkedPT,149050
39113,Montgomery County, Ohio,2012,totPoverty16to64WorkedPT,87064
39153,Summit County, Ohio,2012,totPoverty16to64WorkedPT,89406
40109,Oklahoma County, Oklahoma,2012,totPoverty16to64WorkedPT,122286
40143,Tulsa County, Oklahoma,2012,totPoverty16to64WorkedPT,96082
41051,Multnomah County, Oregon,2012,totPoverty16to64WorkedPT,178701
41067,Washington County, Oregon,2012,totPoverty16to64WorkedPT,99916
42003,Allegheny County, Pennsylvania,2012,totPoverty16to64WorkedPT,215089
42045,Delaware County, Pennsylvania,2012,totPoverty16to64WorkedPT,88691
42071,Lancaster County, Pennsylvania,2012,totPoverty16to64WorkedPT,90814
42091,Montgomery County, Pennsylvania,2012,totPoverty16to64WorkedPT,136925
42101,Philadelphia County, Pennsylvania,2012,totPoverty16to64WorkedPT,246489
44007,Providence County, Rhode Island,2012,totPoverty16to64WorkedPT,112603
47037,Davidson County, Tennessee,2012,totPoverty16to64WorkedPT,115134
47157,Shelby County, Tennessee,2012,totPoverty16to64WorkedPT,154200
48029,Bexar County, Texas,2012,totPoverty16to64WorkedPT,283027
48085,Collin County, Texas,2012,totPoverty16to64WorkedPT,121889
48113,Dallas County, Texas,2012,totPoverty16to64WorkedPT,364557
48121,Denton County, Texas,2012,totPoverty16to64WorkedPT,121858
48141,El Paso County, Texas,2012,totPoverty16to64WorkedPT,122085
48157,Fort Bend County, Texas,2012,totPoverty16to64WorkedPT,87059
48201,Harris County, Texas,2012,totPoverty16to64WorkedPT,685247
48215,Hidalgo County, Texas,2012,totPoverty16to64WorkedPT,125378
48439,Tarrant County, Texas,2012,totPoverty16to64WorkedPT,298648
48453,Travis County, Texas,2012,totPoverty16to64WorkedPT,216893
49035,Salt Lake County, Utah,2012,totPoverty16to64WorkedPT,200088
49049,Utah County, Utah,2012,totPoverty16to64WorkedPT,123673
51059,Fairfax County, Virginia,2012,totPoverty16to64WorkedPT,183662
53033,King County, Washington,2012,totPoverty16to64WorkedPT,395740
53053,Pierce County, Washington,2012,totPoverty16to64WorkedPT,141544
53061,Snohomish County, Washington,2012,totPoverty16to64WorkedPT,136078
55025,Dane County, Wisconsin,2012,totPoverty16to64WorkedPT,116747
55079,Milwaukee County, Wisconsin,2012,totPoverty16to64WorkedPT,172468
1073,Jefferson County, Alabama,2013,totPoverty16to64WorkedPT,102504
4013,Maricopa County, Arizona,2013,totPoverty16to64WorkedPT,626662
4019,Pima County, Arizona,2013,totPoverty16to64WorkedPT,180219
6001,Alameda County, California,2013,totPoverty16to64WorkedPT,302754
6013,Contra Costa County, California,2013,totPoverty16to64WorkedPT,202033
6019,Fresno County, California,2013,totPoverty16to64WorkedPT,174436
6029,Kern County, California,2013,totPoverty16to64WorkedPT,146458
6037,Los Angeles County, California,2013,totPoverty16to64WorkedPT,1774735
6059,Orange County, California,2013,totPoverty16to64WorkedPT,568836
6065,Riverside County, California,2013,totPoverty16to64WorkedPT,396397
6067,Sacramento County, California,2013,totPoverty16to64WorkedPT,264312
6071,San Bernardino County, California,2013,totPoverty16to64WorkedPT,348391
6073,San Diego County, California,2013,totPoverty16to64WorkedPT,552103
6075,San Francisco County, California,2013,totPoverty16to64WorkedPT,172082
6077,San Joaquin County, California,2013,totPoverty16to64WorkedPT,128661
6081,San Mateo County, California,2013,totPoverty16to64WorkedPT,146573
6085,Santa Clara County, California,2013,totPoverty16to64WorkedPT,318760
6099,Stanislaus County, California,2013,totPoverty16to64WorkedPT,107338
6111,Ventura County, California,2013,totPoverty16to64WorkedPT,154046
8005,Arapahoe County, Colorado,2013,totPoverty16to64WorkedPT,116078
8031,Denver County, Colorado,2013,totPoverty16to64WorkedPT,120116
8041,El Paso County, Colorado,2013,totPoverty16to64WorkedPT,120101
9001,Fairfield County, Connecticut,2013,totPoverty16to64WorkedPT,178799
9003,Hartford County, Connecticut,2013,totPoverty16to64WorkedPT,162986
9009,New Haven County, Connecticut,2013,totPoverty16to64WorkedPT,152232
10003,New Castle County, Delaware,2013,totPoverty16to64WorkedPT,94071
11001,District of Columbia, District of Columbia,2013,totPoverty16to64WorkedPT,101421
12009,Brevard County, Florida,2013,totPoverty16to64WorkedPT,86479
12011,Broward County, Florida,2013,totPoverty16to64WorkedPT,319540
12031,Duval County, Florida,2013,totPoverty16to64WorkedPT,137449
12057,Hillsborough County, Florida,2013,totPoverty16to64WorkedPT,197430
12071,Lee County, Florida,2013,totPoverty16to64WorkedPT,108441
12086,Miami-Dade County, Florida,2013,totPoverty16to64WorkedPT,362951
12095,Orange County, Florida,2013,totPoverty16to64WorkedPT,221581
12099,Palm Beach County, Florida,2013,totPoverty16to64WorkedPT,225135
12103,Pinellas County, Florida,2013,totPoverty16to64WorkedPT,145913
12105,Polk County, Florida,2013,totPoverty16to64WorkedPT,82439
12127,Volusia County, Florida,2013,totPoverty16to64WorkedPT,71955
13067,Cobb County, Georgia,2013,totPoverty16to64WorkedPT,127509
13089,DeKalb County, Georgia,2013,totPoverty16to64WorkedPT,124555
13121,Fulton County, Georgia,2013,totPoverty16to64WorkedPT,149584
13135,Gwinnett County, Georgia,2013,totPoverty16to64WorkedPT,146150
15003,Honolulu County, Hawaii,2013,totPoverty16to64WorkedPT,151611
17031,Cook County, Illinois,2013,totPoverty16to64WorkedPT,902056
17043,DuPage County, Illinois,2013,totPoverty16to64WorkedPT,170255
17089,Kane County, Illinois,2013,totPoverty16to64WorkedPT,93727
17097,Lake County, Illinois,2013,totPoverty16to64WorkedPT,119705
17197,Will County, Illinois,2013,totPoverty16to64WorkedPT,126931
18097,Marion County, Indiana,2013,totPoverty16to64WorkedPT,171674
20173,Sedgwick County, Kansas,2013,totPoverty16to64WorkedPT,83078
21111,Jefferson County, Kentucky,2013,totPoverty16to64WorkedPT,130854
24005,Baltimore County, Maryland,2013,totPoverty16to64WorkedPT,129271
24031,Montgomery County, Maryland,2013,totPoverty16to64WorkedPT,173965
24033,Prince George's County, Maryland,2013,totPoverty16to64WorkedPT,141064
24510,Baltimore city, Maryland,2013,totPoverty16to64WorkedPT,101123
25005,Bristol County, Massachusetts,2013,totPoverty16to64WorkedPT,101856
25009,Essex County, Massachusetts,2013,totPoverty16to64WorkedPT,144411
25017,Middlesex County, Massachusetts,2013,totPoverty16to64WorkedPT,289585
25025,Suffolk County, Massachusetts,2013,totPoverty16to64WorkedPT,153310
25027,Worcester County, Massachusetts,2013,totPoverty16to64WorkedPT,144477
26081,Kent County, Michigan,2013,totPoverty16to64WorkedPT,127539
26099,Macomb County, Michigan,2013,totPoverty16to64WorkedPT,156873
26125,Oakland County, Michigan,2013,totPoverty16to64WorkedPT,226172
26163,Wayne County, Michigan,2013,totPoverty16to64WorkedPT,298529
27053,Hennepin County, Minnesota,2013,totPoverty16to64WorkedPT,235454
27123,Ramsey County, Minnesota,2013,totPoverty16to64WorkedPT,107464
29095,Jackson County, Missouri,2013,totPoverty16to64WorkedPT,112679
29189,St. Louis County, Missouri,2013,totPoverty16to64WorkedPT,168708
31055,Douglas County, Nebraska,2013,totPoverty16to64WorkedPT,97727
32003,Clark County, Nevada,2013,totPoverty16to64WorkedPT,353030
34003,Bergen County, New Jersey,2013,totPoverty16to64WorkedPT,135361
34007,Camden County, New Jersey,2013,totPoverty16to64WorkedPT,96942
34013,Essex County, New Jersey,2013,totPoverty16to64WorkedPT,132333
34017,Hudson County, New Jersey,2013,totPoverty16to64WorkedPT,108017
34023,Middlesex County, New Jersey,2013,totPoverty16to64WorkedPT,133073
34029,Ocean County, New Jersey,2013,totPoverty16to64WorkedPT,101366
34031,Passaic County, New Jersey,2013,totPoverty16to64WorkedPT,75791
34039,Union County, New Jersey,2013,totPoverty16to64WorkedPT,95122
35001,Bernalillo County, New Mexico,2013,totPoverty16to64WorkedPT,117091
36005,Bronx County, New York,2013,totPoverty16to64WorkedPT,212795
36029,Erie County, New York,2013,totPoverty16to64WorkedPT,167428
36047,Kings County, New York,2013,totPoverty16to64WorkedPT,412311
36055,Monroe County, New York,2013,totPoverty16to64WorkedPT,132875
36059,Nassau County, New York,2013,totPoverty16to64WorkedPT,222397
36061,New York County, New York,2013,totPoverty16to64WorkedPT,274335
36081,Queens County, New York,2013,totPoverty16to64WorkedPT,353093
36103,Suffolk County, New York,2013,totPoverty16to64WorkedPT,252865
36119,Westchester County, New York,2013,totPoverty16to64WorkedPT,160314
37081,Guilford County, North Carolina,2013,totPoverty16to64WorkedPT,85521
37119,Mecklenburg County, North Carolina,2013,totPoverty16to64WorkedPT,181459
37183,Wake County, North Carolina,2013,totPoverty16to64WorkedPT,168743
39035,Cuyahoga County, Ohio,2013,totPoverty16to64WorkedPT,214860
39049,Franklin County, Ohio,2013,totPoverty16to64WorkedPT,218539
39061,Hamilton County, Ohio,2013,totPoverty16to64WorkedPT,150171
39113,Montgomery County, Ohio,2013,totPoverty16to64WorkedPT,93963
39153,Summit County, Ohio,2013,totPoverty16to64WorkedPT,90433
40109,Oklahoma County, Oklahoma,2013,totPoverty16to64WorkedPT,116406
40143,Tulsa County, Oklahoma,2013,totPoverty16to64WorkedPT,96367
41051,Multnomah County, Oregon,2013,totPoverty16to64WorkedPT,174341
41067,Washington County, Oregon,2013,totPoverty16to64WorkedPT,108722
42003,Allegheny County, Pennsylvania,2013,totPoverty16to64WorkedPT,215973
42045,Delaware County, Pennsylvania,2013,totPoverty16to64WorkedPT,91276
42071,Lancaster County, Pennsylvania,2013,totPoverty16to64WorkedPT,90393
42091,Montgomery County, Pennsylvania,2013,totPoverty16to64WorkedPT,136874
42101,Philadelphia County, Pennsylvania,2013,totPoverty16to64WorkedPT,248010
44007,Providence County, Rhode Island,2013,totPoverty16to64WorkedPT,119399
47037,Davidson County, Tennessee,2013,totPoverty16to64WorkedPT,120106
47157,Shelby County, Tennessee,2013,totPoverty16to64WorkedPT,152427
48029,Bexar County, Texas,2013,totPoverty16to64WorkedPT,306596
48085,Collin County, Texas,2013,totPoverty16to64WorkedPT,127489
48113,Dallas County, Texas,2013,totPoverty16to64WorkedPT,390953
48121,Denton County, Texas,2013,totPoverty16to64WorkedPT,121676
48141,El Paso County, Texas,2013,totPoverty16to64WorkedPT,123666
48157,Fort Bend County, Texas,2013,totPoverty16to64WorkedPT,93206
48201,Harris County, Texas,2013,totPoverty16to64WorkedPT,681834
48215,Hidalgo County, Texas,2013,totPoverty16to64WorkedPT,127090
48439,Tarrant County, Texas,2013,totPoverty16to64WorkedPT,299993
48453,Travis County, Texas,2013,totPoverty16to64WorkedPT,209240
49035,Salt Lake County, Utah,2013,totPoverty16to64WorkedPT,198218
49049,Utah County, Utah,2013,totPoverty16to64WorkedPT,122016
51059,Fairfax County, Virginia,2013,totPoverty16to64WorkedPT,186673
53033,King County, Washington,2013,totPoverty16to64WorkedPT,404149
53053,Pierce County, Washington,2013,totPoverty16to64WorkedPT,143407
53061,Snohomish County, Washington,2013,totPoverty16to64WorkedPT,138827
55025,Dane County, Wisconsin,2013,totPoverty16to64WorkedPT,114833
55079,Milwaukee County, Wisconsin,2013,totPoverty16to64WorkedPT,179402
1073,Jefferson County, Alabama,2014,totPoverty16to64WorkedPT,99679
4013,Maricopa County, Arizona,2014,totPoverty16to64WorkedPT,630638
4019,Pima County, Arizona,2014,totPoverty16to64WorkedPT,184702
6001,Alameda County, California,2014,totPoverty16to64WorkedPT,296763
6013,Contra Costa County, California,2014,totPoverty16to64WorkedPT,206892
6019,Fresno County, California,2014,totPoverty16to64WorkedPT,173107
6029,Kern County, California,2014,totPoverty16to64WorkedPT,139328
6037,Los Angeles County, California,2014,totPoverty16to64WorkedPT,1771228
6059,Orange County, California,2014,totPoverty16to64WorkedPT,566334
6065,Riverside County, California,2014,totPoverty16to64WorkedPT,397712
6067,Sacramento County, California,2014,totPoverty16to64WorkedPT,261804
6071,San Bernardino County, California,2014,totPoverty16to64WorkedPT,343255
6073,San Diego County, California,2014,totPoverty16to64WorkedPT,555055
6075,San Francisco County, California,2014,totPoverty16to64WorkedPT,173289
6077,San Joaquin County, California,2014,totPoverty16to64WorkedPT,125884
6081,San Mateo County, California,2014,totPoverty16to64WorkedPT,132388
6085,Santa Clara County, California,2014,totPoverty16to64WorkedPT,318666
6097,Sonoma County, California,2014,totPoverty16to64WorkedPT,114900
6099,Stanislaus County, California,2014,totPoverty16to64WorkedPT,91458
6111,Ventura County, California,2014,totPoverty16to64WorkedPT,159526
8005,Arapahoe County, Colorado,2014,totPoverty16to64WorkedPT,106067
8031,Denver County, Colorado,2014,totPoverty16to64WorkedPT,117993
8041,El Paso County, Colorado,2014,totPoverty16to64WorkedPT,121259
9001,Fairfield County, Connecticut,2014,totPoverty16to64WorkedPT,174732
9003,Hartford County, Connecticut,2014,totPoverty16to64WorkedPT,161874
9009,New Haven County, Connecticut,2014,totPoverty16to64WorkedPT,153314
10003,New Castle County, Delaware,2014,totPoverty16to64WorkedPT,89429
11001,District of Columbia, District of Columbia,2014,totPoverty16to64WorkedPT,101281
12009,Brevard County, Florida,2014,totPoverty16to64WorkedPT,83480
12011,Broward County, Florida,2014,totPoverty16to64WorkedPT,311619
12031,Duval County, Florida,2014,totPoverty16to64WorkedPT,148199
12057,Hillsborough County, Florida,2014,totPoverty16to64WorkedPT,208307
12071,Lee County, Florida,2014,totPoverty16to64WorkedPT,97576
12086,Miami-Dade County, Florida,2014,totPoverty16to64WorkedPT,369410
12095,Orange County, Florida,2014,totPoverty16to64WorkedPT,213712
12099,Palm Beach County, Florida,2014,totPoverty16to64WorkedPT,221428
12103,Pinellas County, Florida,2014,totPoverty16to64WorkedPT,134996
12105,Polk County, Florida,2014,totPoverty16to64WorkedPT,81181
12127,Volusia County, Florida,2014,totPoverty16to64WorkedPT,76287
13067,Cobb County, Georgia,2014,totPoverty16to64WorkedPT,129047
13089,DeKalb County, Georgia,2014,totPoverty16to64WorkedPT,130069
13121,Fulton County, Georgia,2014,totPoverty16to64WorkedPT,157477
13135,Gwinnett County, Georgia,2014,totPoverty16to64WorkedPT,145823
15003,Honolulu County, Hawaii,2014,totPoverty16to64WorkedPT,150513
17031,Cook County, Illinois,2014,totPoverty16to64WorkedPT,878084
17043,DuPage County, Illinois,2014,totPoverty16to64WorkedPT,164435
17089,Kane County, Illinois,2014,totPoverty16to64WorkedPT,97264
17097,Lake County, Illinois,2014,totPoverty16to64WorkedPT,122615
17197,Will County, Illinois,2014,totPoverty16to64WorkedPT,120613
18097,Marion County, Indiana,2014,totPoverty16to64WorkedPT,172919
20173,Sedgwick County, Kansas,2014,totPoverty16to64WorkedPT,83902
21111,Jefferson County, Kentucky,2014,totPoverty16to64WorkedPT,125235
24005,Baltimore County, Maryland,2014,totPoverty16to64WorkedPT,126748
24031,Montgomery County, Maryland,2014,totPoverty16to64WorkedPT,181778
24033,Prince George's County, Maryland,2014,totPoverty16to64WorkedPT,144668
24510,Baltimore city, Maryland,2014,totPoverty16to64WorkedPT,97503
25005,Bristol County, Massachusetts,2014,totPoverty16to64WorkedPT,104494
25009,Essex County, Massachusetts,2014,totPoverty16to64WorkedPT,140985
25017,Middlesex County, Massachusetts,2014,totPoverty16to64WorkedPT,289618
25025,Suffolk County, Massachusetts,2014,totPoverty16to64WorkedPT,147472
25027,Worcester County, Massachusetts,2014,totPoverty16to64WorkedPT,148458
26081,Kent County, Michigan,2014,totPoverty16to64WorkedPT,129060
26099,Macomb County, Michigan,2014,totPoverty16to64WorkedPT,152208
26125,Oakland County, Michigan,2014,totPoverty16to64WorkedPT,220126
26163,Wayne County, Michigan,2014,totPoverty16to64WorkedPT,304433
27053,Hennepin County, Minnesota,2014,totPoverty16to64WorkedPT,237666
27123,Ramsey County, Minnesota,2014,totPoverty16to64WorkedPT,107974
29095,Jackson County, Missouri,2014,totPoverty16to64WorkedPT,110122
29189,St. Louis County, Missouri,2014,totPoverty16to64WorkedPT,167683
31055,Douglas County, Nebraska,2014,totPoverty16to64WorkedPT,92632
32003,Clark County, Nevada,2014,totPoverty16to64WorkedPT,345326
34003,Bergen County, New Jersey,2014,totPoverty16to64WorkedPT,147331
34007,Camden County, New Jersey,2014,totPoverty16to64WorkedPT,89159
34013,Essex County, New Jersey,2014,totPoverty16to64WorkedPT,135035
34017,Hudson County, New Jersey,2014,totPoverty16to64WorkedPT,110639
34023,Middlesex County, New Jersey,2014,totPoverty16to64WorkedPT,124817
34029,Ocean County, New Jersey,2014,totPoverty16to64WorkedPT,94137
34031,Passaic County, New Jersey,2014,totPoverty16to64WorkedPT,63251
34039,Union County, New Jersey,2014,totPoverty16to64WorkedPT,95745
35001,Bernalillo County, New Mexico,2014,totPoverty16to64WorkedPT,111492
36005,Bronx County, New York,2014,totPoverty16to64WorkedPT,208210
36029,Erie County, New York,2014,totPoverty16to64WorkedPT,169652
36047,Kings County, New York,2014,totPoverty16to64WorkedPT,421660
36055,Monroe County, New York,2014,totPoverty16to64WorkedPT,137111
36059,Nassau County, New York,2014,totPoverty16to64WorkedPT,216703
36061,New York County, New York,2014,totPoverty16to64WorkedPT,270061
36081,Queens County, New York,2014,totPoverty16to64WorkedPT,365720
36103,Suffolk County, New York,2014,totPoverty16to64WorkedPT,247471
36119,Westchester County, New York,2014,totPoverty16to64WorkedPT,165792
37081,Guilford County, North Carolina,2014,totPoverty16to64WorkedPT,82944
37119,Mecklenburg County, North Carolina,2014,totPoverty16to64WorkedPT,179710
37183,Wake County, North Carolina,2014,totPoverty16to64WorkedPT,170234
39035,Cuyahoga County, Ohio,2014,totPoverty16to64WorkedPT,222376
39049,Franklin County, Ohio,2014,totPoverty16to64WorkedPT,219359
39061,Hamilton County, Ohio,2014,totPoverty16to64WorkedPT,152629
39113,Montgomery County, Ohio,2014,totPoverty16to64WorkedPT,91199
39153,Summit County, Ohio,2014,totPoverty16to64WorkedPT,92506
40109,Oklahoma County, Oklahoma,2014,totPoverty16to64WorkedPT,122895
40143,Tulsa County, Oklahoma,2014,totPoverty16to64WorkedPT,96462
41051,Multnomah County, Oregon,2014,totPoverty16to64WorkedPT,179017
41067,Washington County, Oregon,2014,totPoverty16to64WorkedPT,110868
42003,Allegheny County, Pennsylvania,2014,totPoverty16to64WorkedPT,214843
42045,Delaware County, Pennsylvania,2014,totPoverty16to64WorkedPT,95434
42071,Lancaster County, Pennsylvania,2014,totPoverty16to64WorkedPT,84248
42091,Montgomery County, Pennsylvania,2014,totPoverty16to64WorkedPT,139276
42101,Philadelphia County, Pennsylvania,2014,totPoverty16to64WorkedPT,252218
44007,Providence County, Rhode Island,2014,totPoverty16to64WorkedPT,111555
47037,Davidson County, Tennessee,2014,totPoverty16to64WorkedPT,127047
47157,Shelby County, Tennessee,2014,totPoverty16to64WorkedPT,152167
48029,Bexar County, Texas,2014,totPoverty16to64WorkedPT,307180
48085,Collin County, Texas,2014,totPoverty16to64WorkedPT,136925
48113,Dallas County, Texas,2014,totPoverty16to64WorkedPT,389919
48121,Denton County, Texas,2014,totPoverty16to64WorkedPT,128133
48141,El Paso County, Texas,2014,totPoverty16to64WorkedPT,125847
48157,Fort Bend County, Texas,2014,totPoverty16to64WorkedPT,91110
48201,Harris County, Texas,2014,totPoverty16to64WorkedPT,684488
48215,Hidalgo County, Texas,2014,totPoverty16to64WorkedPT,130045
48339,Montgomery County, Texas,2014,totPoverty16to64WorkedPT,76398
48439,Tarrant County, Texas,2014,totPoverty16to64WorkedPT,310784
48453,Travis County, Texas,2014,totPoverty16to64WorkedPT,200348
49035,Salt Lake County, Utah,2014,totPoverty16to64WorkedPT,192671
49049,Utah County, Utah,2014,totPoverty16to64WorkedPT,125175
51059,Fairfax County, Virginia,2014,totPoverty16to64WorkedPT,194437
53033,King County, Washington,2014,totPoverty16to64WorkedPT,394361
53053,Pierce County, Washington,2014,totPoverty16to64WorkedPT,134279
53061,Snohomish County, Washington,2014,totPoverty16to64WorkedPT,141583
55025,Dane County, Wisconsin,2014,totPoverty16to64WorkedPT,117368
55079,Milwaukee County, Wisconsin,2014,totPoverty16to64WorkedPT,175919
1073,Jefferson County, Alabama,2015,totPoverty16to64WorkedPT,101002
4013,Maricopa County, Arizona,2015,totPoverty16to64WorkedPT,634248
4019,Pima County, Arizona,2015,totPoverty16to64WorkedPT,179358
6001,Alameda County, California,2015,totPoverty16to64WorkedPT,289532
6013,Contra Costa County, California,2015,totPoverty16to64WorkedPT,206797
6019,Fresno County, California,2015,totPoverty16to64WorkedPT,186278
6029,Kern County, California,2015,totPoverty16to64WorkedPT,127887
6037,Los Angeles County, California,2015,totPoverty16to64WorkedPT,1678342
6059,Orange County, California,2015,totPoverty16to64WorkedPT,558518
