FIPS_Code,County,State,Total,Male,Female,Under18,a18to64,over65,oneRace,White,AfricanAmerican,Native,Asian,Hawaiian,otherRace,Multiracial,FamilyHousehold,OtherLivingArrangements,totPoverty25,NoHS,HighSchool,SomeCollege,Bachelors,AmericanBorn,ForeignBorn,NaturalizedCitizen,Disability,NoDisability,totPoverty16to64,FullTime,PartTime,NoWork,Year
34013,Essex County, New Jersey,769060,366782,402278,190871,487328,90861,745888,318083,304315,2536,37048,432,83474,23172,644225,124835,509997,85098,141989,116464,166446,578425,190635,94294,102664,666396,508257,234512,131418,142327,2012
34017,Hudson County, New Jersey,646136,320599,325537,132523,446982,66631,628312,359865,84450,3161,93005,193,87638,17824,517859,128277,454002,79263,116637,90217,167885,374801,271335,123956,59142,586788,461664,245046,101437,115181,2012
34023,Middlesex County, New Jersey,798196,389514,408682,182772,512786,102638,782060,500059,72534,1304,182903,0,25260,16136,696221,101975,545920,62117,137178,117028,229597,545245,252951,126008,65471,732563,535062,272496,131561,131005,2012
34029,Ocean County, New Jersey,573525,275273,298252,134228,317813,121484,565993,528701,17974,1825,10430,0,7063,7532,486411,87114,396410,35719,146644,109474,104573,529936,43589,24045,73757,499200,332019,151238,102347,78434,2012
34031,Passaic County, New Jersey,494210,239981,254229,121415,311543,61252,472419,340891,67954,1654,24222,0,37698,21791,437445,56765,323629,59706,107415,70921,85587,351050,143160,71184,44601,449334,324995,161504,72804,90687,2012
34039,Union County, New Jersey,537296,260624,276672,129699,340216,67381,526133,319314,117828,451,25344,0,63196,11163,470169,67127,361704,50501,109192,86279,115732,389579,147717,67964,47747,489450,354073,177106,92957,84010,2012
35001,Bernalillo County, New Mexico,663258,323996,339262,157256,419135,86867,637161,456732,18879,29035,14735,665,117115,26097,536888,126370,441240,51622,106858,140348,142412,592231,71027,24476,84377,576993,437107,213798,106263,117046,2012
36005,Bronx County, New York,1374278,640802,733476,363161,866477,144640,1328575,285326,454260,7441,50960,155,530433,45703,1168307,205971,853845,255999,230156,210063,157627,890282,483996,219185,176804,1197092,909057,373662,209119,326276,2012
36029,Erie County, New York,893393,429737,463656,190775,560289,142329,875270,712218,117388,4098,22761,173,18632,18123,704607,188786,618000,57153,175504,190998,194345,840209,53184,30537,116479,776424,584844,281656,172323,130865,2012
36047,Kings County, New York,2547456,1204900,1342556,597167,1652752,297537,2490647,1120633,870006,7120,280649,788,211451,56809,2073628,473828,1695661,363179,452391,347562,532529,1563991,983465,542884,247741,2299033,1717746,795024,390027,532695,2012
36055,Monroe County, New York,723395,350084,373311,161153,457041,105201,705861,551745,111519,2376,23405,153,16663,17534,565891,157504,492434,44374,124950,149654,173456,664603,58792,31164,91142,632253,476609,237178,135966,103465,2012
36059,Nassau County, New York,1328872,645281,683591,300558,821161,207153,1290131,948451,148811,2590,106775,105,83399,38741,1202537,126335,917848,88498,227905,219125,382320,1035386,293486,177147,111338,1217248,860813,441864,217228,201721,2012
36061,New York County, New York,1570809,745180,825629,238073,1112660,220076,1508085,891249,240677,4611,177150,1558,192840,62724,964348,606461,1199282,164751,146846,176292,711393,1111846,458963,219875,154388,1415807,1136046,615789,269214,251043,2012
36081,Queens County, New York,2248849,1090936,1157913,460458,1499153,289238,2173479,938118,409229,10205,535295,960,279672,75370,1904419,344430,1578041,318291,425901,361678,472171,1165913,1082936,594435,218135,2030005,1551968,770123,356868,424977,2012
36103,Suffolk County, New York,1468231,721018,747213,339316,918783,210132,1438508,1215653,106162,3456,50073,153,63011,29723,1304285,163946,1003931,101900,296242,265085,340704,1246559,221672,101968,133140,1334414,965476,490962,249338,225176,2012
36119,Westchester County, New York,937992,452502,485490,221969,575702,140321,910473,624559,131214,3752,51649,263,99036,27519,805085,132907,643884,77326,133388,136790,296380,688674,249318,125947,86831,851029,602728,301603,156395,144730,2012
37081,Guilford County, North Carolina,486835,232914,253921,113888,309106,63841,477949,279219,161250,2484,21473,65,13458,8886,397883,88952,325188,39120,85151,94533,106384,431693,55142,19747,47938,438615,321804,154326,84422,83056,2012
37119,Mecklenburg County, North Carolina,954023,459988,494035,240552,625457,88014,928435,549952,292886,4459,47804,980,32354,25588,761351,192672,629568,65170,125984,176719,261695,817284,136739,44137,78681,874777,650317,333778,178131,138408,2012
37183,Wake County, North Carolina,929108,452681,476427,240553,603182,85373,908218,638113,193002,3396,52340,241,21126,20890,773545,155563,611154,48196,104661,165164,293133,807512,121596,46252,68508,859265,628692,338909,165282,124501,2012
39035,Cuyahoga County, Ohio,1239009,587501,651508,274608,771105,193296,1213938,791797,372425,2669,32337,216,14494,25071,971647,267362,858981,106018,242157,251000,259806,1157721,81288,50554,176878,1061428,804781,374986,220008,209787,2012
39049,Franklin County, Ohio,1169005,568596,600409,281107,768157,119741,1131414,807771,251457,2505,48253,571,20857,37591,910033,258972,768407,75434,193162,212422,287389,1057359,111646,47722,136742,1031741,794764,406190,213849,174725,2012
39061,Hamilton County, Ohio,783135,377081,406054,183167,496298,103670,766962,540132,202928,1687,16749,64,5402,16173,607798,175337,525816,58194,146023,144398,177201,746069,37066,16375,95209,687849,516099,251035,149050,116014,2012
39113,Montgomery County, Ohio,518208,249941,268267,119328,317087,81793,504453,381595,109065,443,10052,153,3145,13755,407646,110562,356390,41113,103900,121284,90093,498525,19683,7545,83483,433373,329325,153991,87064,88270,2012
39153,Summit County, Ohio,531914,257808,274106,117441,334461,80012,516768,428480,74306,857,12033,246,846,15146,424966,106948,366731,34059,122061,102643,107968,507213,24701,14495,66117,465631,349192,174036,89406,85750,2012
40109,Oklahoma County, Oklahoma,728161,355183,372978,186360,454096,87705,679873,503199,107054,21785,23163,424,24248,48288,580760,147401,472237,63430,121974,143950,142883,651934,76227,20987,92968,632466,473015,239830,122286,110899,2012
40143,Tulsa County, Oklahoma,603542,293741,309801,153335,375609,74598,558509,436231,59788,28126,15313,622,18429,45033,493907,109635,394754,44911,102871,127976,118996,554403,49139,15067,77461,525697,391390,207647,96082,87661,2012
41051,Multnomah County, Oregon,745334,368525,376809,150841,511304,83189,714597,590641,42719,5839,49175,5260,20963,30737,542034,203300,532704,48828,97593,168087,218196,646861,98473,44880,93848,651359,527241,233967,178701,114573,2012
41067,Washington County, Oregon,541898,267615,274283,134988,348183,58727,517844,414908,9488,4320,48209,2297,38622,24054,448426,93472,362608,33602,69486,113250,146270,448423,93475,41398,53792,487429,362765,182585,99916,80264,2012
42003,Allegheny County, Pennsylvania,1196603,574912,621691,234659,761016,200928,1168833,972827,153710,1625,35605,238,4828,27770,918868,277735,859533,53237,253088,233795,319413,1135469,61134,28868,158369,1037627,790278,410145,215089,165044,2012
42045,Delaware County, Pennsylvania,539696,257960,281736,126005,334404,79287,529570,388360,110000,760,27127,166,3157,10126,457045,82651,367806,27396,118502,91040,130868,488170,51526,29084,61929,477740,348935,179465,88691,80779,2012
42071,Lancaster County, Pennsylvania,512363,250627,261736,126629,308135,77599,501345,455268,17430,614,10279,0,17754,11018,442669,69694,340644,53304,130439,72598,84303,492400,19963,9882,56603,455679,322761,164294,90814,67653,2012
42091,Montgomery County, Pennsylvania,788180,382052,406128,178248,489040,120892,772032,647195,65205,1262,52697,64,5609,16148,666392,121788,552424,32108,140054,119956,260306,708982,79198,41961,75226,712523,511979,279561,136925,95493,2012
42101,Philadelphia County, Pennsylvania,1506286,709460,796826,345346,979200,181740,1462327,613801,656485,5680,95236,4338,86787,43959,1140811,365475,991499,182422,334601,230968,243508,1324810,181476,93270,255495,1250384,1018984,415662,246489,356833,2012
44007,Providence County, Rhode Island,602402,291196,311206,133182,387230,81990,582443,446660,58572,3097,23157,121,50836,19959,476838,125564,408237,69960,118571,110813,108893,491210,111192,52671,77635,524286,403533,191882,112603,99048,2012
47037,Davidson County, Tennessee,625304,300510,324794,139121,418422,67761,610675,386504,173786,1065,20104,82,29134,14629,465578,159726,428171,53360,102321,111965,160525,552760,72544,24478,74136,550897,430517,224772,115134,90611,2012
47157,Shelby County, Tennessee,923074,438513,484561,239650,584742,98682,908521,379332,480422,3014,22911,406,22436,14553,770142,152932,590264,78016,155346,182550,174352,867829,55245,19510,114282,807968,613048,290847,154200,168001,2012
48029,Bexar County, Texas,1750665,856762,893903,466506,1097314,186845,1699188,1299309,128657,13216,43917,2689,211400,51477,1502163,248502,1104260,190896,270152,352247,290965,1511112,239553,93165,226940,1515224,1150668,573541,283027,294100,2012
48085,Collin County, Texas,830115,408475,421640,230324,528475,71316,803696,608953,74911,3852,98293,204,17483,26419,727963,102152,536778,34734,81207,155518,265319,679907,150208,69730,47883,781846,553374,321516,121889,109969,2012
48113,Dallas County, Texas,2424114,1196613,1227501,665585,1540001,218528,2367257,1429496,538273,8918,130959,1857,257754,56857,2046629,377485,1523043,337949,357965,394515,432614,1860917,563197,156047,225359,2197888,1607517,838107,364557,404853,2012
48121,Denton County, Texas,694697,342487,352210,188663,452972,53062,667925,543886,57664,3027,48784,413,14151,26772,596438,98259,443166,34416,83307,149090,176353,601514,93183,37491,58559,636092,473609,262862,121858,88889,2012
48141,El Paso County, Texas,812645,392138,420507,239817,486896,85932,795640,674824,26676,4719,8879,1108,79434,17005,737083,75562,481225,118057,116536,144884,101748,605795,206850,88527,100246,699777,515838,229936,122085,163817,2012
48157,Fort Bend County, Texas,622049,303914,318135,177350,392718,51981,600604,324964,128774,1375,110081,126,35284,21445,583938,38111,393040,48113,69568,107324,168035,457255,164794,87205,48703,573164,414636,218173,87059,109404,2012
48201,Harris County, Texas,4211148,2094400,2116748,1158270,2689154,363724,4125013,2687785,787653,19080,267948,3336,359211,86135,3626671,584477,2637201,550412,616452,712839,757498,3158682,1052466,344259,405969,3803765,2810293,1425079,685247,699967,2012
48215,Hidalgo County, Texas,796479,386552,409927,273748,445617,77114,791971,736444,4096,4669,8388,25,38349,4508,744565,51914,435720,158283,105312,100259,71866,565488,230991,62790,122377,673897,475643,191227,125378,159038,2012
48439,Tarrant County, Texas,1856067,911747,944320,511484,1170789,173794,1811785,1343052,282725,7943,89359,2697,86009,44282,1596923,259144,1170785,182504,269638,368625,350018,1548409,307658,97499,181913,1672507,1221248,644253,298648,278347,2012
48453,Travis County, Texas,1072380,540482,531898,256794,732689,82897,1036963,832676,90167,6042,61709,776,45593,35417,803411,268969,705254,91698,118268,178197,317091,883780,188600,55321,96989,974387,758374,397244,216893,144237,2012
49035,Salt Lake County, Utah,1050033,526072,523961,301777,653526,94730,1023264,875672,18197,8641,37846,16090,66818,26769,901010,149023,642982,71156,137566,224100,210160,918063,131970,42212,94765,954624,682572,344608,200088,137876,2012
49049,Utah County, Utah,527200,265905,261295,184305,306281,36614,513598,487332,2627,2541,6797,4054,10247,13602,480165,47035,261585,18428,45833,101843,95481,491842,35358,13543,36458,490199,322662,133710,123673,65279,2012
51059,Fairfax County, Virginia,1108999,548359,560640,264718,726404,117877,1057865,695829,99126,2070,200146,468,60226,51134,956275,152724,761057,68158,101126,147105,444668,776195,332804,171650,68844,1028896,756089,440869,183662,131558,2012
53033,King County, Washington,1976957,986953,990004,416074,1333734,227149,1862582,1366988,122464,14247,289868,15001,54014,114375,1509318,467639,1394472,109591,238935,403885,642061,1559081,417876,204368,183971,1790146,1379795,705959,395740,278096,2012
53053,Pierce County, Washington,795152,393272,401880,192977,508185,93990,741390,597734,53310,10485,47025,10634,22202,53762,660676,134476,526623,46218,156789,196711,126905,718228,76924,43803,98673,684891,530550,255068,141544,133938,2012
53061,Snohomish County, Washington,723125,360388,362737,170016,472724,80385,683763,574963,16981,6676,67707,2718,14718,39362,605658,117467,490532,39578,120579,183830,146545,615706,107419,54302,79870,641142,492035,244316,136078,111641,2012
55025,Dane County, Wisconsin,489738,243237,246501,105481,330902,53355,478149,416377,26613,1482,25332,0,8345,11589,365609,124129,326142,15836,63911,95164,151231,450925,38813,14527,43553,446096,342048,178490,116747,46811,2012
55079,Milwaukee County, Wisconsin,934152,449564,484588,234054,591561,108537,906369,578423,245450,6137,32970,124,43265,27783,724634,209518,605812,82441,171589,178415,173367,846873,87279,32320,124901,809140,617292,290008,172468,154816,2012
1073,Jefferson County, Alabama,644588,303916,340672,150114,405618,88856,635453,340709,272004,1968,8823,12,11937,9135,526122,118466,438756,50068,114060,136009,138619,621451,23137,7812,96248,548113,420867,201174,102504,117189,2013
4013,Maricopa County, Arizona,3959308,1954369,2004939,1000706,2426559,532043,3834109,3166528,202884,73157,145795,7431,238314,125199,3295811,663497,2582051,342610,603406,843965,792070,3365629,593679,217836,422009,3534133,2537709,1234481,626662,676566,2013
4019,Pima County, Arizona,970384,473803,496581,214501,587257,168626,932725,759493,30736,29781,24267,1459,86989,37659,769767,200617,644635,81691,148332,218577,196035,845151,125233,53268,136298,830695,611784,267537,180219,164028,2013
6001,Alameda County, California,1550103,760335,789768,338285,1023838,187980,1447661,697321,178398,9625,423082,12860,126375,102442,1266706,283397,1076144,137320,201366,278271,459187,1061453,488650,256485,150089,1398624,1060927,495466,302754,262707,2013
6013,Contra Costa County, California,1083531,528647,554884,256339,679593,147599,1018001,662313,95376,5361,164096,5250,85605,65530,934883,148648,735326,82876,138062,226591,287797,823746,259785,134670,124302,958403,709765,326899,202033,180833,2013
6019,Fresno County, California,937990,465517,472473,273888,562590,101512,902222,581999,47007,10541,93879,1499,167297,35768,830843,107147,559266,144720,123431,178900,112215,740891,197099,73862,120417,817216,590568,226751,174436,189381,2013
6029,Kern County, California,831344,414248,417096,251805,497778,81761,806554,624534,42275,7816,38657,843,92429,24790,742923,88421,487905,123119,134587,157430,72769,659557,171787,53962,95525,734675,525681,205509,146458,173714,2013
6037,Los Angeles County, California,9864324,4860474,5003850,2290214,6415462,1158648,9498412,5285015,810472,64552,1384910,25319,1928144,365912,8349078,1515246,6564955,1509067,1336663,1735186,1984039,6423325,3440999,1672343,978975,8881647,6691397,3019789,1774735,1896873,2013
6059,Orange County, California,3076430,1522824,1553606,715284,1970288,390858,2966822,1940941,52198,11343,581865,10480,369995,109608,2664877,411553,2057941,323586,369506,597865,766984,2158067,918363,478519,269924,2804333,2054286,980656,568836,504794,2013
